code	House/bungalow	Flat/maisonette/apartment	Caravan/mobile/temporary home
E00153691	119	4	0
E00153692	117	1	0
E00153693	44	0	159
E00153694	125	0	0
E00153695	120	28	0
E00153696	122	1	0
E00153697	129	2	0
E00153698	140	0	0
E00153699	127	5	0
E00153700	126	1	0
E00153701	119	14	0
E00153702	108	15	0
E00153703	135	2	0
E00153704	127	0	0
E00153705	123	1	0
E00153706	126	0	0
E00153707	115	10	0
E00153708	74	1	0
E00153709	116	3	1
E00153710	99	0	0
E00153711	102	0	0
E00153712	132	0	0
E00153713	116	1	0
E00153714	130	1	0
E00153715	128	3	0
E00153716	118	1	0
E00153717	176	1	0
E00153718	81	1	0
E00153719	80	0	1
E00153720	106	0	0
E00153721	63	0	0
E00153722	193	0	1
E00153723	111	10	0
E00153724	62	0	2
E00153725	83	23	0
E00153726	91	7	0
E00153727	75	13	0
E00153728	89	42	0
E00153729	109	0	0
E00153730	144	1	0
E00153731	71	17	0
E00153732	111	12	0
E00153733	127	1	1
E00153734	107	7	0
E00153735	119	10	0
E00153736	114	4	0
E00153737	138	7	0
E00153738	112	5	0
E00153739	139	3	0
E00153740	84	1	0
E00153741	172	9	0
E00153742	130	5	0
E00153743	98	2	1
E00153744	69	0	0
E00153745	46	1	0
E00153746	116	1	0
E00153747	110	2	0
E00153748	110	4	0
E00153749	117	9	1
E00153750	118	1	0
E00153751	101	18	0
E00153752	142	5	0
E00153753	137	0	0
E00153754	124	9	0
E00153755	57	1	4
E00153756	125	1	0
E00153757	124	3	0
E00153758	123	2	0
E00153759	122	1	0
E00153760	119	0	0
E00153761	125	1	0
E00153762	126	0	0
E00153763	124	2	0
E00153764	57	34	0
E00153765	135	2	0
E00153766	119	1	0
E00153767	119	1	0
E00153768	136	13	0
E00153769	67	49	0
E00153770	109	8	0
E00153771	82	43	0
E00153772	82	0	0
E00153773	113	1	0
E00153774	71	46	0
E00153775	113	16	1
E00153776	102	28	0
E00153777	124	1	0
E00153778	120	2	0
E00153779	126	1	0
E00153780	95	18	0
E00153781	128	2	0
E00153782	121	7	0
E00153783	121	8	0
E00153784	134	4	0
E00153785	122	4	0
E00153786	127	3	0
E00153787	75	47	0
E00153788	24	101	0
E00153789	54	63	0
E00153790	31	94	0
E00153791	111	23	0
E00153792	60	61	0
E00153793	62	65	0
E00153794	62	73	0
E00153795	91	43	0
E00153796	109	14	0
E00153797	74	57	0
E00153798	115	10	1
E00153799	61	60	0
E00153800	104	15	0
E00153801	88	42	0
E00153802	30	95	0
E00153803	91	38	0
E00153804	29	98	0
E00153805	44	93	0
E00153806	74	47	0
E00153807	134	0	0
E00153808	116	29	0
E00153809	111	9	0
E00153810	116	13	0
E00153811	65	45	0
E00153812	134	7	0
E00153813	91	27	0
E00153814	79	41	0
E00153815	89	26	0
E00153816	117	4	0
E00153817	132	5	0
E00153818	123	6	0
E00153819	114	0	0
E00153820	111	3	0
E00153821	144	0	0
E00153822	118	7	0
E00153823	122	0	0
E00153824	120	0	0
E00153825	135	1	0
E00153826	110	9	0
E00153827	123	3	0
E00153828	145	0	0
E00153829	117	4	0
E00153830	135	8	1
E00153831	107	24	0
E00153832	127	4	0
E00153833	73	48	0
E00153834	146	3	0
E00153835	107	28	1
E00153836	126	1	0
E00153837	92	27	0
E00153838	94	2	1
E00153839	97	0	0
E00153840	116	3	0
E00153841	123	1	0
E00153842	196	2	0
E00153843	133	1	0
E00153844	83	44	0
E00153845	95	1	1
E00153846	131	11	0
E00153847	135	6	0
E00153848	114	26	0
E00153849	113	16	0
E00153850	137	16	0
E00153851	137	0	0
E00153852	106	2	0
E00153853	112	1	0
E00153854	155	2	0
E00153855	140	0	0
E00153856	93	1	0
E00153857	136	0	0
E00153858	144	8	0
E00153859	174	1	0
E00153860	69	0	0
E00153861	70	1	0
E00153862	95	6	0
E00153863	136	7	2
E00153864	74	2	0
E00153865	94	0	2
E00153866	104	1	1
E00153867	101	0	0
E00153868	85	2	0
E00153869	67	2	0
E00153873	152	1	1
E00153875	129	2	0
E00153876	125	5	0
E00153877	101	1	0
E00153878	179	3	0
E00153879	132	1	0
E00153880	140	5	0
E00153881	108	52	0
E00153882	152	1	0
E00153883	134	7	0
E00153884	80	35	0
E00153885	110	1	0
E00153886	147	5	0
E00153887	137	0	0
E00153888	128	1	1
E00153890	112	2	0
E00153891	113	3	0
E00153892	122	0	0
E00153895	96	0	0
E00153896	127	1	0
E00153897	116	0	0
E00153898	124	1	0
E00153899	104	19	0
E00153900	126	0	0
E00153901	61	58	0
E00153902	105	95	0
E00153903	124	4	0
E00153904	119	0	1
E00153905	143	1	0
E00153906	129	3	0
E00153907	116	0	0
E00153908	124	0	0
E00153909	114	8	0
E00153910	119	2	0
E00153911	113	37	0
E00153912	113	10	0
E00153913	80	33	0
E00153914	127	2	0
E00153915	127	0	1
E00153916	122	2	0
E00153917	114	1	0
E00153918	112	0	0
E00153919	135	37	0
E00153920	129	3	0
E00153921	112	2	0
E00153922	84	48	0
E00153923	60	4	0
E00153924	117	9	0
E00153925	122	8	0
E00153926	107	21	0
E00153927	65	60	0
E00153928	116	0	0
E00153929	97	2	0
E00153930	120	2	0
E00153931	127	3	0
E00153932	100	13	0
E00153933	130	1	0
E00153934	126	16	0
E00153935	120	0	0
E00153936	132	1	0
E00153937	141	23	0
E00153938	104	2	0
E00153939	74	76	0
E00153941	128	0	1
E00153942	117	2	1
E00153943	128	2	0
E00153944	80	33	0
E00153946	122	11	0
E00153947	122	2	1
E00153948	108	24	0
E00153949	127	1	1
E00153950	88	42	0
E00153951	120	2	0
E00153952	91	26	0
E00153953	118	2	1
E00153954	118	2	0
E00153955	108	5	0
E00153956	124	2	4
E00153957	139	1	0
E00153958	94	3	0
E00153959	108	2	0
E00153960	84	34	0
E00153961	102	28	0
E00153962	110	31	0
E00153963	114	1	0
E00153964	134	0	1
E00153965	140	13	0
E00153966	99	78	3
E00153967	124	3	0
E00153968	69	2	0
E00153969	139	19	0
E00153970	108	2	0
E00153971	127	3	0
E00153972	110	2	3
E00153973	118	2	0
E00153974	81	0	0
E00153975	110	1	1
E00153976	165	5	1
E00153977	71	11	78
E00153978	122	3	1
E00153979	118	1	0
E00153980	90	26	0
E00153981	65	43	0
E00153982	200	12	1
E00153983	161	3	0
E00153984	121	0	0
E00153985	83	2	0
E00153986	113	7	4
E00153987	92	3	0
E00153988	38	7	0
E00153989	100	3	1
E00153990	106	0	0
E00153991	130	1	0
E00153992	138	2	0
E00153993	96	8	1
E00153994	110	0	0
E00153995	138	0	0
E00153996	73	0	0
E00153997	137	1	1
E00153998	68	1	0
E00153999	42	0	0
E00154000	157	4	1
E00154001	129	0	2
E00154002	140	0	0
E00154003	90	0	0
E00154004	46	1	0
E00154005	126	1	0
E00154006	89	1	2
E00154007	74	2	2
E00154008	57	1	0
E00154009	101	2	0
E00154010	126	4	0
E00154011	82	0	1
E00154012	99	6	0
E00154013	127	2	1
E00154014	193	3	0
E00154015	101	56	0
E00154016	62	93	0
E00154017	143	1	1
E00154019	188	32	0
E00154020	130	6	0
E00154021	60	57	15
E00154022	127	28	0
E00154023	111	10	0
E00154024	98	62	0
E00154025	121	0	0
E00154026	123	0	0
E00154027	122	0	0
E00154028	227	2	0
E00154029	112	2	1
E00154030	130	1	0
E00154031	102	0	0
E00154032	124	1	0
E00154033	123	1	0
E00154034	124	0	0
E00154035	136	1	0
E00154036	135	0	0
E00154037	134	0	0
E00154038	30	0	74
E00154039	131	0	0
E00154040	121	1	0
E00154041	141	5	0
E00154042	118	2	0
E00154043	135	1	0
E00154044	137	1	0
E00154045	121	2	0
E00154046	115	0	0
E00154047	175	5	3
E00154048	151	7	0
E00154049	164	4	1
E00154050	105	17	0
E00154051	113	0	0
E00154052	92	13	0
E00154054	114	18	0
E00154055	94	48	0
E00154056	121	1	0
E00154057	120	7	0
E00154058	133	2	0
E00154059	128	2	0
E00154060	109	76	0
E00154061	95	49	0
E00154062	106	23	0
E00154063	105	30	0
E00154064	115	9	0
E00154065	77	47	0
E00154066	78	40	3
E00154067	112	24	0
E00154068	109	4	0
E00154069	123	2	0
E00154070	53	0	0
E00154071	150	2	0
E00154072	143	1	0
E00154073	142	1	0
E00154074	55	0	0
E00154075	78	0	0
E00154076	182	4	0
E00154077	114	1	0
E00154078	130	1	0
E00154079	87	1	0
E00154080	121	3	2
E00154081	146	6	3
E00154083	71	0	1
E00154084	121	5	0
E00154085	117	12	0
E00154086	120	1	0
E00154087	115	1	0
E00154088	120	4	0
E00154089	82	3	0
E00154090	137	0	0
E00154091	131	2	0
E00154092	141	3	0
E00154093	72	47	0
E00154094	110	23	0
E00154095	138	1	0
E00154096	126	1	1
E00154097	131	7	0
E00154098	125	4	0
E00154099	117	3	0
E00154100	126	5	0
E00154101	124	4	0
E00154102	117	1	0
E00154103	129	0	0
E00154104	123	1	0
E00154105	120	3	0
E00154106	116	16	0
E00154107	125	3	3
E00154108	101	4	0
E00154109	85	0	0
E00154110	88	1	0
E00154111	112	2	0
E00154112	107	1	0
E00154113	139	2	1
E00154114	127	2	0
E00154115	113	11	0
E00154116	117	0	0
E00154117	118	4	0
E00154118	71	48	0
E00154119	115	6	0
E00154120	120	0	0
E00154121	114	1	0
E00154122	119	2	0
E00154123	86	1	0
E00154124	69	0	0
E00154125	160	2	0
E00154126	187	4	0
E00154127	113	0	0
E00154128	84	6	0
E00154129	119	2	0
E00154130	128	3	0
E00154131	162	1	0
E00154132	57	1	0
E00154133	88	1	7
E00154134	120	2	0
E00154135	56	0	0
E00154136	185	10	0
E00154137	81	1	2
E00154138	113	11	0
E00154139	109	27	0
E00154140	130	5	0
E00154141	111	13	21
E00154142	99	9	2
E00154143	116	11	0
E00154144	143	1	0
E00154145	157	21	0
E00154146	107	16	1
E00154147	125	71	0
E00154148	111	33	0
E00154149	122	0	0
E00154150	127	1	0
E00154151	105	0	0
E00154152	125	4	0
E00154153	119	15	0
E00154154	126	1	0
E00154155	112	12	0
E00154156	139	0	0
E00154157	130	2	0
E00154158	129	1	0
E00154159	116	6	0
E00154160	132	14	0
E00154161	115	2	0
E00154162	131	0	0
E00154163	121	1	0
E00154164	122	1	0
E00154165	126	0	0
E00154166	123	7	0
E00154167	102	3	0
E00154168	108	12	0
E00154169	126	0	0
E00154170	135	5	0
E00154171	122	1	0
E00154172	136	2	0
E00154173	77	0	0
E00154174	125	1	0
E00154175	135	0	0
E00154176	98	1	2
E00154177	88	1	0
E00154178	133	3	1
E00154179	49	0	0
E00154180	86	2	0
E00154181	143	2	2
E00154182	139	7	4
E00154183	100	25	1
E00154184	123	13	0
E00154185	149	0	1
E00154186	123	21	0
E00154187	146	1	0
E00154188	121	0	0
E00154189	110	24	0
E00154190	140	6	0
E00154191	102	28	0
E00154192	88	49	0
E00154193	120	0	0
E00154194	116	2	0
E00154195	127	3	1
E00154196	113	8	0
E00154197	96	35	0
E00154198	119	4	0
E00154199	123	0	0
E00154200	144	0	0
E00154201	136	2	0
E00154202	134	4	0
E00154203	121	1	0
E00154204	127	0	0
E00154205	131	2	0
E00154206	108	22	0
E00154207	125	0	0
E00154208	128	1	0
E00154209	115	9	0
E00154210	126	0	0
E00154211	117	2	0
E00154212	113	9	0
E00154213	133	1	0
E00154214	155	0	1
E00154216	104	6	0
E00154217	126	2	0
E00154218	122	2	0
E00154220	117	0	1
E00154221	123	0	0
E00154222	124	0	0
E00154223	119	1	0
E00154225	137	0	0
E00154226	135	0	0
E00154227	118	3	0
E00154228	136	1	0
E00154229	108	2	0
E00154230	198	0	0
E00154231	128	4	0
E00154232	114	1	0
E00154233	117	0	0
E00154234	166	7	0
E00154235	116	1	0
E00154236	126	0	0
E00154237	115	1	0
E00154238	128	1	0
E00154239	118	1	0
E00154240	113	0	0
E00154241	132	2	0
E00154242	43	84	0
E00154243	138	0	4
E00154244	113	0	0
E00154245	117	4	0
E00154246	120	4	0
E00154247	132	7	3
E00154248	120	4	1
E00154249	118	9	0
E00154250	122	0	1
E00154251	107	25	0
E00154252	140	1	0
E00154253	122	0	0
E00154254	98	22	1
E00154255	123	2	0
E00154256	118	1	0
E00154257	119	0	0
E00154258	124	1	0
E00154259	133	1	0
E00154260	127	13	0
E00154261	62	91	0
E00154262	117	3	0
E00154263	136	2	0
E00154264	124	0	0
E00154265	116	9	0
E00154266	133	10	0
E00154267	199	11	0
E00154268	104	30	0
E00154269	103	11	0
E00154270	105	8	0
E00154271	55	58	0
E00154272	58	81	0
E00154273	76	26	0
E00154274	114	12	0
E00154275	15	141	0
E00154276	118	9	0
E00154277	120	9	0
E00154278	102	25	0
E00154279	93	23	0
E00154280	118	7	0
E00154281	103	20	0
E00154282	11	131	0
E00154283	77	34	0
E00154284	113	23	0
E00154285	52	50	0
E00154286	60	143	0
E00154287	107	25	0
E00154288	108	11	0
E00154289	66	46	0
E00154290	34	109	0
E00154291	102	4	0
E00154292	110	33	0
E00154293	109	2	0
E00154294	101	10	0
E00154295	131	3	0
E00154296	121	3	0
E00154297	127	0	0
E00154298	176	9	2
E00154299	146	2	0
E00154301	91	35	0
E00154302	129	1	1
E00154303	104	2	0
E00154304	123	28	0
E00154305	121	1	0
E00154306	92	1	0
E00154307	124	1	0
E00154308	120	0	0
E00154309	108	2	2
E00154310	115	8	1
E00154311	120	2	6
E00154312	115	11	0
E00154313	107	7	0
E00154314	61	87	0
E00154315	90	21	0
E00154316	12	101	1
E00154317	58	82	0
E00154318	66	61	0
E00154319	134	1	0
E00154320	74	68	0
E00154321	119	2	0
E00154322	119	5	0
E00154323	119	3	1
E00154324	83	22	0
E00154325	116	1	0
E00154326	139	0	0
E00154327	121	2	0
E00154328	111	15	0
E00154329	116	9	0
E00154330	131	11	0
E00154331	31	100	0
E00154332	115	6	0
E00154333	101	11	0
E00154334	44	114	0
E00154335	93	13	0
E00154336	65	55	0
E00154337	133	1	0
E00154338	39	88	0
E00154339	141	1	0
E00154340	116	1	0
E00154341	115	1	0
E00154343	142	3	1
E00154344	65	1	0
E00154345	104	0	0
E00154346	88	3	0
E00154347	117	1	3
E00154348	119	4	0
E00154349	95	42	0
E00154350	138	7	0
E00154351	114	8	0
E00154352	96	22	0
E00154353	81	28	0
E00154354	76	42	0
E00154355	88	37	25
E00154356	138	1	0
E00154357	94	30	9
E00154358	122	2	1
E00154359	91	26	0
E00154360	120	4	0
E00154361	115	11	0
E00154362	134	4	0
E00154363	110	7	0
E00154364	114	4	0
E00154365	85	21	0
E00154366	95	15	0
E00154367	88	26	0
E00154368	78	28	0
E00154369	97	17	0
E00154370	111	8	0
E00154371	104	9	0
E00154372	127	3	0
E00154373	134	0	0
E00154374	129	0	0
E00154375	136	0	0
E00154376	115	1	0
E00154377	105	0	0
E00154378	163	1	0
E00154379	127	0	0
E00154380	111	0	0
E00154381	119	0	0
E00154382	71	48	0
E00154383	168	1	0
E00154384	93	37	0
E00154385	116	4	1
E00154386	120	0	0
E00154387	130	0	0
E00154388	130	15	5
E00154389	123	9	0
E00154390	110	5	0
E00154391	84	38	0
E00154392	31	92	0
E00154393	107	0	0
E00154394	119	0	0
E00154395	104	0	0
E00154396	116	0	0
E00154397	121	0	0
E00154398	136	3	1
E00154399	130	2	0
E00154400	125	12	0
E00154401	124	1	0
E00154402	125	0	0
E00154403	104	10	0
E00154404	122	14	0
E00154405	138	11	0
E00154406	115	7	1
E00154407	134	0	0
E00154408	105	0	0
E00154409	117	0	0
E00154410	103	15	1
E00154411	104	0	34
E00154412	127	2	0
E00154413	121	0	0
E00154414	118	0	0
E00154415	91	1	30
E00154416	113	3	0
E00154417	132	2	0
E00154418	123	0	0
E00154419	109	13	0
E00154420	51	62	0
E00154421	57	48	0
E00154422	67	55	0
E00154423	116	7	0
E00154424	106	7	0
E00154425	103	28	0
E00154426	119	8	0
E00154427	114	1	1
E00154428	110	7	0
E00154429	137	11	0
E00154430	118	18	0
E00154431	140	0	0
E00154432	147	1	0
E00154433	194	3	0
E00154434	124	2	0
E00154435	125	3	0
E00154436	127	11	0
E00154437	151	1	0
E00154438	124	0	0
E00154439	92	27	1
E00154440	111	6	0
E00154441	103	21	0
E00154442	123	0	0
E00154443	128	0	0
E00154444	115	0	0
E00154445	123	23	0
E00154446	82	40	0
E00154447	108	12	0
E00154448	75	46	0
E00154449	92	21	0
E00154450	46	63	0
E00154451	117	0	0
E00154453	112	1	0
E00154454	126	30	0
E00154455	124	8	0
E00154456	112	4	0
E00154457	125	0	0
E00154458	111	0	0
E00154459	143	5	0
E00154460	51	9	0
E00154461	116	2	0
E00154462	103	4	0
E00154463	89	25	0
E00154464	95	13	0
E00154465	103	7	0
E00154466	99	20	1
E00154467	78	22	0
E00154468	68	39	0
E00154469	91	0	0
E00154470	71	4	0
E00154471	123	2	0
E00154472	112	1	1
E00154473	87	0	1
E00154474	82	0	0
E00154475	72	0	0
E00154476	87	1	0
E00154477	68	1	0
E00154478	118	2	1
E00154479	84	1	0
E00154480	83	0	0
E00154481	103	0	0
E00154482	101	1	0
E00154483	52	0	0
E00154484	133	0	0
E00154485	74	0	0
E00154486	55	1	0
E00154487	44	1	0
E00154488	104	2	1
E00154489	55	0	1
E00154490	116	0	0
E00154491	112	11	0
E00154492	94	29	8
E00154493	111	15	0
E00154494	106	5	0
E00154495	126	1	0
E00154496	113	7	2
E00154497	52	15	33
E00154498	110	2	0
E00154499	133	1	16
E00154500	122	1	0
E00154501	115	0	0
E00154502	75	68	0
E00154503	113	1	0
E00154504	113	1	0
E00154505	116	5	0
E00154506	117	0	0
E00154507	129	1	0
E00154508	84	24	0
E00154509	136	0	0
E00154510	122	1	0
E00154511	110	6	0
E00154512	135	6	0
E00154513	127	2	0
E00154514	133	2	2
E00154515	128	1	0
E00154516	160	1	0
E00154517	59	0	0
E00154518	186	1	1
E00154519	113	0	0
E00154520	115	3	0
E00154521	132	1	0
E00154523	122	1	0
E00154524	130	1	0
E00154525	97	0	0
E00154526	150	0	0
E00154527	53	0	0
E00154528	126	2	0
E00154529	94	31	0
E00154530	115	0	0
E00154531	44	8	0
E00154532	173	6	0
E00154533	79	0	1
E00154534	164	2	1
E00154535	68	0	0
E00154536	52	0	0
E00154537	116	9	0
E00154538	144	0	0
E00154539	113	1	0
E00154540	120	15	0
E00154541	119	13	0
E00154542	131	1	0
E00154543	117	8	0
E00154544	132	2	0
E00154545	128	2	0
E00154546	93	48	0
E00154547	96	17	0
E00154548	127	3	0
E00154549	134	0	0
E00154550	125	3	0
E00154551	141	18	0
E00154552	131	1	0
E00154553	99	34	0
E00154554	116	6	0
E00154555	108	43	0
E00154556	124	6	0
E00154557	130	0	0
E00154558	124	1	0
E00154559	34	87	0
E00154560	112	33	0
E00154561	113	8	0
E00154562	116	85	0
E00154563	121	1	0
E00154564	125	0	0
E00154565	96	29	0
E00154566	68	55	0
E00154567	24	119	0
E00154568	104	12	0
E00154569	113	2	0
E00154570	125	1	0
E00154571	77	37	0
E00154572	130	5	0
E00154573	165	26	0
E00154574	112	1	0
E00154575	131	23	4
E00154576	123	4	0
E00154577	113	8	0
E00154578	62	59	0
E00154579	105	26	0
E00154580	109	2	0
E00154581	113	4	0
E00154582	111	8	0
E00154583	124	10	0
E00154584	116	8	0
E00154585	128	36	0
E00154586	103	42	0
E00154587	112	0	0
E00154588	112	4	0
E00154589	117	2	0
E00154590	44	67	0
E00154591	131	19	0
E00154592	126	2	0
E00154593	88	60	0
E00154594	120	4	1
E00154595	101	41	0
E00154596	111	36	0
E00154597	118	6	0
E00154598	108	49	0
E00154599	125	0	0
E00154600	99	3	0
E00154601	90	46	0
E00154602	119	3	0
E00154603	133	65	0
E00154604	81	27	0
E00154605	98	45	0
E00154606	94	27	0
E00154607	105	20	0
E00154608	116	0	0
E00154609	120	0	0
E00154610	21	109	0
E00154611	97	34	0
E00154612	116	6	0
E00154613	121	16	0
E00154614	117	9	0
E00154615	52	77	0
E00154616	48	108	0
E00154617	104	6	0
E00154618	110	15	0
E00154619	125	1	0
E00154620	128	2	0
E00154621	108	30	0
E00154622	106	3	0
E00154623	113	6	0
E00154624	113	8	0
E00154625	90	49	0
E00154626	125	7	0
E00154627	120	20	0
E00154628	102	26	0
E00154629	120	8	0
E00154630	132	10	0
E00154631	123	8	0
E00154632	70	65	1
E00154633	128	2	0
E00154634	89	79	1
E00154635	112	7	6
E00154636	105	3	0
E00154637	135	2	0
E00154638	127	0	0
E00154639	50	37	0
E00154640	81	34	0
E00154641	127	13	0
E00154642	92	24	0
E00154643	68	62	3
E00154644	103	18	0
E00154645	106	41	0
E00154646	113	13	0
E00154647	114	2	0
E00154648	143	5	0
E00154649	122	5	0
E00154650	122	16	0
E00154651	102	13	0
E00154652	135	0	0
E00154653	122	0	0
E00154654	81	31	0
E00154655	122	1	0
E00154656	140	10	0
E00154657	127	12	0
E00154658	52	78	0
E00154659	70	75	0
E00154660	131	0	1
E00154661	141	0	0
E00154662	127	1	0
E00154663	136	35	0
E00154664	134	1	0
E00154665	156	32	6
E00154667	100	26	0
E00154668	120	16	0
E00154669	92	8	0
E00154670	117	6	0
E00154671	121	0	0
E00154672	138	0	0
E00154673	121	6	0
E00154674	101	10	0
E00154675	107	8	0
E00154676	110	16	0
E00154677	84	54	0
E00154678	64	54	3
E00154679	96	79	0
E00154680	119	14	0
E00154681	186	6	4
E00154682	96	23	0
E00154683	128	4	0
E00154684	74	57	0
E00154685	104	32	0
E00154686	124	7	0
E00154687	98	26	0
E00154688	45	94	0
E00154689	84	29	0
E00154690	117	3	0
E00154691	126	6	0
E00154692	94	35	0
E00154693	105	16	0
E00154694	112	2	0
E00154695	134	1	0
E00154696	103	31	0
E00154697	44	90	0
E00154698	122	12	1
E00154699	112	10	0
E00154700	65	60	0
E00154701	13	127	0
E00154702	115	10	0
E00154703	90	22	0
E00154704	63	72	0
E00154705	51	74	0
E00154706	103	26	0
E00154707	126	2	0
E00154708	110	17	0
E00154709	119	2	0
E00154710	101	22	0
E00154711	105	1	0
E00154712	109	21	0
E00154713	77	80	0
E00154714	117	2	0
E00154715	53	51	0
E00154716	137	15	0
E00154717	110	12	0
E00154718	101	20	0
E00154719	91	17	0
E00154720	108	26	0
E00154721	134	1	0
E00154722	97	26	0
E00154723	97	10	0
E00154724	127	13	0
E00154725	118	8	0
E00154726	114	12	0
E00154727	108	9	0
E00154728	114	11	0
E00154729	86	30	0
E00154730	70	35	0
E00154731	143	7	0
E00154732	134	2	0
E00154733	87	48	0
E00154734	132	39	0
E00154735	129	0	0
E00154736	97	16	0
E00154737	116	40	0
E00154738	135	3	0
E00154739	45	69	0
E00154740	96	23	0
E00154741	40	74	0
E00154742	38	72	0
E00154743	111	6	0
E00154744	87	46	0
E00154745	128	18	0
E00154746	119	1	0
E00154747	74	25	0
E00154748	138	21	0
E00154749	112	15	0
E00154750	61	74	0
E00154751	74	55	0
E00154752	124	3	0
E00154753	108	8	0
E00154754	113	4	0
E00154755	53	63	0
E00154757	125	19	0
E00154759	92	60	0
E00154760	102	57	0
E00154761	92	37	0
E00154762	95	39	0
E00154763	101	68	0
E00154764	115	4	0
E00154765	62	88	0
E00154766	86	45	0
E00154767	120	0	0
E00154768	114	12	0
E00154769	80	43	0
E00154770	127	0	0
E00154771	125	1	0
E00154772	127	1	0
E00154773	129	7	0
E00154774	108	33	0
E00154775	30	95	0
E00154776	132	3	0
E00154777	119	0	0
E00154778	109	2	0
E00154779	132	2	0
E00154780	124	6	0
E00154781	97	14	0
E00154782	120	8	0
E00154783	115	16	0
E00154784	108	4	0
E00154785	126	21	0
E00154786	115	0	0
E00154787	137	10	0
E00154788	116	3	0
E00154789	103	59	0
E00154790	64	60	0
E00154791	100	45	0
E00154792	109	53	0
E00154793	126	6	0
E00154794	111	30	0
E00154795	64	56	0
E00154796	132	2	0
